title,subtitle,author_url,story_url,date,claps,responses,reading_time,tags,relatedUrl
-,-,https://medium.com/@TebbaVonMathenstien,https://medium.com/@TebbaVonMathenstien/cloud-computing-was-absolutely-conceived-of-independently-and-aws-wasnt-even-the-first-player-in-895729874ccd?source=search_post---------306,"[<time datetime=""2019-09-04T22:33:34.626Z"">Sep 4, 2019</time>]",0,1 response,1 min read,"['internet-of-things', 'cloud-computing', 'technology', 'machine-learning', 'edge-computing', 'internet-of-things', 'cloud-computing', 'technology', 'machine-learning', 'edge-computing']",['https:\\u002F\\u002Fmedium.com\\u002Fbz-notes\\u002Fedge-computing-the-end-of-cloud-computing-as-we-know-it-d7809ed9fd18']
Cloud Computing Success Starts With the Data Center,-,https://medium.com/@HOSTINGdotcom,https://medium.com/@HOSTINGdotcom/cloud-computing-success-starts-with-the-data-center-b658d491d49d?source=search_post---------307,"[<time datetime=""2015-04-03T19:20:05.515Z"">Apr 3, 2015</time>]",0,0 responses,2 min read,"['business', 'technology', 'tech', 'cloud-computing', 'advice', 'business', 'technology', 'tech', 'cloud-computing', 'advice']",['https:\\u002F\\u002Fmedium.com\\u002Fdataseries\\u002F5-straight-answers-about-cloud-computing-c6f906686c44']
How Does Cloud Computing Help Analyze Critical COVID-19 Cases 80% Faster?,-,https://medium.com/@alibaba-cloud,https://medium.com/@alibaba-cloud/how-does-cloud-computing-help-analyze-critical-covid-19-cases-80-faster-dfd080876fa9?source=search_post---------308,"[<time datetime=""2020-07-27T02:15:51.244Z"">Jul 26, 2020</time>]",0,0 responses,5 min read,"['cloud-computing', 'genomics', 'healthcare', 'ibm-watson', 'health-technology', 'cloud-computing', 'genomics', 'healthcare', 'ibm-watson', 'health-technology']","['https:\\u002F\\u002Ftowardsdatascience.com\\u002Fhow-to-not-get-into-data-science-7b06a9947907', 'https:\\u002F\\u002Felliottwave.medium.com\\u002Felliott-wave-view-amazon-amzn-aiming-for-all-time-high-e714c49482', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fpeople-analytics-human-bias-in-recruitment-selection-case-study-i-7d79d91fbe81', 'https:\\u002F\\u002Fventuressahara.medium.com\\u002Fthe-african-data-story-f1b0f19465d4', 'https:\\u002F\\u002Fmedium.com\\u002Fanalytics-vidhya\\u002Fstatistical-thinking-for-competitive-gaming-and-beyond-b8d7e017950b', 'https:\\u002F\\u002Fmedium.com\\u002F@hhl60492\\u002Fblack-swans-and-hockey-riots-extreme-value-analysis-and-generalized-extreme-value-distributions-d4b4b84cd374', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fprecision-k-the-overlooked-metric-for-fraud-and-lead-scoring-models-fabad2893c01', 'https:\\u002F\\u002Ftowardsdatascience.com\\u002Fhow-to-create-read-only-and-deletion-proof-attributes-in-your-python-classes-b34cd1019c2d', 'https:\\u002F\\u002Fmentormate.medium.com\\u002Fhow-healthcare-can-thrive-with-cloud-computing-c8f529ecb948']"
#bigdata 22e — Big Data Technologies: Cloud Computing,-,https://medium.com/@joseantonio11,https://medium.com/@joseantonio11/bigdata-22e-big-data-technologies-cloud-computing-fe04b2830fc9?source=search_post---------309,"[<time datetime=""2018-12-02T12:26:18.089Z"">Dec 2, 2018</time>]",0,0 responses,2 min read,"['technology', 'nyc', 'jobs', 'technology', 'nyc', 'jobs']",['https:\\u002F\\u002Fmedium.com\\u002F@TechJobs_NYC\\u002Ftech-companies-new-and-old-clamor-to-entice-cloud-computing-experts-a7edffb19acb']
-,-,https://medium.com/@HOSTINGdotcom,https://medium.com/@HOSTINGdotcom/the-top-four-impacts-of-cloud-computing-on-e-commerce-applications-f5923ed10e66?source=search_post---------310,"[<time datetime=""2015-03-09T01:06:17.118Z"">Mar 8, 2015</time>]",0,0 responses,3 min read,"['artificial-intelligence', 'data-science', 'technology', 'self-improvement', 'education', 'artificial-intelligence', 'data-science', 'technology', 'self-improvement', 'education']","['https:\\u002F\\u002Fmedium.com\\u002Fsemantive\\u002Fdemand-forecasting-1-econometric-models-c0e07e1ff50d', 'https:\\u002F\\u002Fmedium.com\\u002F@enquandemit\\u002Fvisualize-information-as-food-to-pick-up-the-pieces-that-truly-matter-we-must-6da4763b98da', 'https:\\u002F\\u002Frodolphe-lampe.medium.com\\u002F3-alternatives-to-lstms-1a191a75829a', 'https:\\u002F\\u002Fedatamine.medium.com\\u002Fwhat-should-you-know-about-data-processing-d484f2af291c', 'https:\\u002F\\u002Fmedium.com\\u002F@brookesmyth\\u002Fsmooth-sailing-with-seaborn-b3b4e1607cb', 'https:\\u002F\\u002Fmedium.com\\u002F@raosrinivas2580\\u002Fwhat-is-hypothesis-testing-83e108c1a8aa', 'https:\\u002F\\u002Fmedium.com\\u002Fengineer-quant\\u002Fpdes-using-fourier-analysis-ii-1a7d4b1f0c58', 'https:\\u002F\\u002Fmedium.com\\u002Fmlearning-ai\\u002Fcovid-19-mrna-vaccine-degradation-prediction-with-deep-learning-bidirectional-gru-5c3549823057', 'https:\\u002F\\u002Fmedium.com\\u002Ftechnology-hits\\u002Ffree-ai-cognitive-data-science-programming-and-cloud-learning-for-2020-50070eabc6a7']"
"What is Cloud computing? Where it is in our current information technology field, and is it accepted by a number of companies?",-,https://medium.com/@alibaba-cloud,https://medium.com/@alibaba-cloud/what-is-cloud-computing-4ddf4ebd995e?source=search_post---------311,"[<time datetime=""2017-12-04T03:48:32.924Z"">Dec 3, 2017</time>]",0,0 responses,1 min read,"['saas', 'iaas', 'paas', 'cloud-computing', 'tech', 'graph:c7b70f0b9e55_87', '', 'h:c7b70f0b9e55_88', '', '89']","['https:\\u002F\\u002Fmedium.com\\u002Fcodica\\u002Fsaas-vs-paas-vs-iaas-which-is-the-best-cloud-computing-model-for-your-startup-5dcb21e049e9', 'https:\\u002F\\u002Fmedium.com\\u002F@nicolas.duponchel\\u002Frx-java-for-beginners-8b7c1e7bfc44', 'https:\\u002F\\u002Fmedium.com\\u002Ffreshworks-engineering-blog\\u002Ffour-action-mailer-features-you-should-know-about-f3a8e82a107d', 'https:\\u002F\\u002Funadkatjash.medium.com\\u002Fhow-to-run-selenium-tests-on-safari-using-safaridriver-134fe813432f', 'https:\\u002F\\u002Fmedium.com\\u002F@mgan\\u002Fhow-to-build-growth-focused-product-engineering-teams-6059ab38c25b', 'https:\\u002F\\u002Fmedium.com\\u002Flittle-king-daily-log\\u002Fdelight-fm-day-10-9096d1bf674d', 'https:\\u002F\\u002Fmedium.com\\u002F@dionisiodev\\u002Fbuilding-spazi-experience-573165af3f86', 'https:\\u002F\\u002Fblog.saurabhsrivastava.dev\\u002Fthe-art-of-programming-much-like-our-lives-is-all-about-trade-offs-4d9b0cff76e6', 'https:\\u002F\\u002F1061742939sherry.medium.com\\u002Fhow-to-find-and-remove-empty-directories-here-are-3-ways-65adac153be2']"
How to Get the Cheapest Cloud Computing,-,https://medium.com/@jaychapel,https://medium.com/@jaychapel/how-to-get-the-cheapest-cloud-computing-7561e6fa9848?source=search_post---------312,"[<time datetime=""2017-10-10T09:34:32.000Z"">Oct 10, 2017</time>]",0,0 responses,3 min read,"['cloud-computing', 'outsourcing', 'devops', 'startup', 'it', 'cloud-computing', 'outsourcing', 'devops', 'startup', 'it']","['https:\\u002F\\u002Fmedium.com\\u002F@RedisLabs\\u002Fnever-stop-serving-making-redis-concurrent-with-modules-26cc278a2a30', 'https:\\u002F\\u002Fbetterprogramming.pub\\u002F5-python-libraries-for-better-console-output-b2494b587855', 'https:\\u002F\\u002Fmedium.com\\u002F@iselagradilla94\\u002Fneural-style-transfer-with-a-special-application-face-recognition-945e5e6d2e91', 'https:\\u002F\\u002Fcapsulecoding.medium.com\\u002Freading-specs-coupons-fe01b96fc036', 'https:\\u002F\\u002Fmedium.com\\u002Fcredefi\\u002Fmost-frequent-questions-about-credefi-85b64eec5093', 'https:\\u002F\\u002Ftxmektsc.medium.com\\u002Faws-landingzone-demystified-b3a248ed12e4', 'https:\\u002F\\u002Fjr-medina1412.medium.com\\u002Funfinished-business-c1a0f43057fb', 'https:\\u002F\\u002Fmedium.com\\u002F@alon.aizenberg\\u002Fdocument-level-security-in-elasticsearch-94866249ffb9', 'https:\\u002F\\u002Ffedakv.medium.com\\u002Fhow-cloud-computing-helps-save-your-time-and-money-it-outsourcing-company-it-svit-f9259fb8687a']"
CLOUD COMPUTING CAN HELP YOUR BUSINESS REACH THE NEXT LEVEL,-,https://medium.com/@Fonality,https://medium.com/@Fonality/cloud-computing-can-help-your-business-reach-the-next-level-5c8032aa4469?source=search_post---------313,"[<time datetime=""2017-01-26T22:55:31.343Z"">Jan 26, 2017</time>]",0,0 responses,2 min read,"['cloud-computing', 'cloud', 'web-development', 'mobile-app-development', 'web-hosting', 'cloud-computing', 'cloud', 'web-development', 'mobile-app-development', 'web-hosting']",['https:\\u002F\\u002Fmedium.com\\u002Fcodelit\\u002Flearn-what-cloud-computing-is-in-10-minutes-4651c5aa5ddf']
Why Cloud Computing Can Help SMEs Thrive,Alibaba Cloud helps SMEs to get noticed in the crowded…,https://medium.com/@alibaba-cloud,https://medium.com/@alibaba-cloud/why-cloud-computing-can-help-smes-thrive-6ccd9b3171f5?source=search_post---------314,"[<time datetime=""2020-08-11T02:48:28.416Z"">Aug 10, 2020</time>]",0,0 responses,3 min read,"['aws', 'amazon-web-services', 'cloud-computing', 'aws-certification', 'aws-training', 'aws', 'amazon-web-services', 'cloud-computing', 'aws-certification', 'aws-training']","['https:\\u002F\\u002Fmedium.com\\u002Fanalytics-vidhya\\u002Fmaster-python-for-data-science-in-30-days-66e7ec6132a6', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Finferring-a-lambda-expressions-parameter-type-15b29a6639f1', 'https:\\u002F\\u002Fmedium.com\\u002Faidatalabs\\u002Fis-serverless-computing-the-future-de33c016b8d0', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fcreating-cellular-automata-maps-86c213ac5f1e', 'https:\\u002F\\u002Fmedium.com\\u002F@evansall\\u002Fnotes-on-the-hdo-launch-b64dcccb0282', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fadd-backdoors-to-singletons-you-o-wn-972230afb82a', 'https:\\u002F\\u002Fmedium.com\\u002Fpragmatic-programmers\\u002Fconfigure-the-activity-105f606f9770', 'https:\\u002F\\u002Fandrecamillo.medium.com\\u002Fazure-ad-hybrid-identities-and-ad-connect-63cce77f4f7d', 'https:\\u002F\\u002Fneal-davis.medium.com\\u002Fwhat-is-cloud-computing-in-simple-terms-f143209250c0']"
-,-,https://medium.com/@TechJobs_NYC,https://medium.com/@TechJobs_NYC/what-microsofts-xamarin-purchase-says-about-the-cloud-computing-fight-c3f09a597383?source=search_post---------315,"[<time datetime=""2016-02-25T02:04:22.559Z"">Feb 24, 2016</time>]",0,0 responses,1 min read,"['technology', 'nyc', 'jobs', 'technology', 'nyc', 'jobs']",['https:\\u002F\\u002Fmedium.com\\u002F@TechJobs_NYC\\u002Fdaily-report-cloud-computing-is-proving-highly-profitable-4d50d5b08ec4']
3 Things Companies Using Cloud Computing Should Make Sure Their Employees Do,-,https://medium.com/@jaychapel,https://medium.com/@jaychapel/3-things-companies-using-cloud-computing-should-make-sure-their-employees-do-6f9753d7087b?source=search_post---------316,"[<time datetime=""2017-10-24T14:46:41.000Z"">Oct 24, 2017</time>]",0,0 responses,2 min read,"['blockchain', 'gig-economy', 'cloud-computing', 'cryptocurrency', 'crypto', 'blockchain', 'gig-economy', 'cloud-computing', 'cryptocurrency', 'crypto']",['https:\\u002F\\u002Fmedium.com\\u002Fblockchain-digital-transformation\\u002Fgeorge-gilder-forget-cloud-computing-blockchain-is-the-future-e5796cbd7a84']
Top 5 trends for enterprise cloud computing in 2010,-,https://medium.com/@lightspeedvp,https://medium.com/@lightspeedvp/top-5-trends-for-enterprise-cloud-computing-in-2010-cc6db6617574?source=search_post---------317,"[<time datetime=""2010-01-06T00:25:37.000Z"">Jan 5, 2010</time>]",0,0 responses,2 min read,[],['https:\\u002F\\u002Fmedium.com\\u002Fstealthmode-blog\\u002Fthe-evils-of-cloud-computing-766dde3e7677']
ProcessMaker wins the 2018 Stratus Award for Cloud Computing as Top SaaS Company,-,https://medium.com/@mattrmclaren,https://medium.com/processmaker/processmaker-wins-the-2018-stratus-award-for-cloud-computing-as-top-saas-company-773a7650f9c3?source=search_post---------318,"[<time datetime=""2019-01-21T19:42:52.338Z"">Jan 21, 2019</time>]",0,0 responses,2 min read,[],['https:\\u002F\\u002Fmedium.com\\u002F@erickschonfeld\\u002Fmobile-cloud-computing-is-the-return-of-client-server-fe1ac1e6e2f5']
6 Options to Consider In Enterprise Cloud Computing,-,https://medium.com/@ashishsharma31,https://medium.com/@ashishsharma31/6-options-to-consider-in-enterprise-cloud-computing-43b6b9725793?source=search_post---------319,"[<time datetime=""2016-12-14T09:19:29.000Z"">Dec 14, 2016</time>]",0,0 responses,3 min read,"['cloud-computing', 'erp', 'digital-transformation', 'data-engineer', 'on-premise', 'cloud-computing', 'erp', 'digital-transformation', 'data-engineer', 'on-premise']","['https:\\u002F\\u002Fmedium.com\\u002F@jeffborch\\u002Fcustomizing-your-elixir-with-sigils-and-macros-ee6e231874f6', 'https:\\u002F\\u002Fpeter-winslow.medium.com\\u002Fcreating-procedural-planets-in-unity-part-2-1ea4f4314ed3', 'https:\\u002F\\u002Ftom-bartley.medium.com\\u002Ftowards-an-internet-of-construction-6ab9e211c241', 'https:\\u002F\\u002Fmedium.com\\u002Fdeveloper-space\\u002Fsending-logs-from-symfony-applications-to-graylog-through-rabbitmq-4735aebfce4b', 'https:\\u002F\\u002Fdevstringx-technologies.medium.com\\u002Fhow-to-install-the-telescope-in-laravel-devstringx-technologies-b6c489e2f051', 'https:\\u002F\\u002Fkarthiksharma1227.medium.com\\u002Funderstanding-parquet-and-its-optimization-opportunities-c7265a360391', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002F5-things-a-programmer-should-do-everyday-ad24cdf2425', 'https:\\u002F\\u002Fjeremy-rodriguez.medium.com\\u002Fsql-theres-more-to-select-207daf5a5131', 'https:\\u002F\\u002Fkyleake.medium.com\\u002Fprinciples-of-cloud-computing-on-premise-vs-cloud-based-servers-39a875d71075']"
Identity Management in Cloud Computing,-,https://medium.com/@loginradius,https://medium.com/@loginradius/identity-management-in-cloud-computing-bbd048ccb462?source=search_post---------320,"[<time datetime=""2021-02-10T05:33:35.493Z"">Feb 9, 2021</time>]",0,0 responses,5 min read,"['alibabacloud', 'blockchain', 'computing-conference', 'news', 'alibabacloud', 'blockchain', 'computing-conference', 'news']",['https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fcatch-the-finals-of-the-2018-global-blockchain-competition-at-alibaba-cloud-computing-conference-337ca7f17173']
Cloud computing gets foggy,-,https://medium.com/@alibaba-cloud,https://medium.com/@alibaba-cloud/cloud-computing-gets-foggy-5fa0376a9474?source=search_post---------321,"[<time datetime=""2017-12-27T01:14:30.041Z"">Dec 26, 2017</time>]",0,0 responses,4 min read,"['cloud', 'computing', 'busines', 'covid-19', 'cloud', 'computing', 'busines', 'covid-19']","['https:\\u002F\\u002Fsherry35910769.medium.com\\u002Fwyze-noise-cancelling-headphones-review-startlingly-affordable-3911b77962a9', 'https:\\u002F\\u002Falvidiahertis.medium.com\\u002Fcars-driven-by-famous-businessmen-around-the-world-2f17a222d624', 'https:\\u002F\\u002Fmedium.com\\u002Fdigitalnoir\\u002Fare-we-really-addicted-to-tech-1044828a1f7a', 'https:\\u002F\\u002Fmedium.com\\u002Fgreater-than-experience-design\\u002Ffacebooks-not-the-problem-we-all-are-20bb5b2935b5', 'https:\\u002F\\u002Finnovtech.medium.com\\u002F10-worst-technologies-of-the-21st-century-7797967808a7', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002Fand-then-whats-next-6605beb6913', 'https:\\u002F\\u002Fmedium.com\\u002F@alymbouras\\u002Fthis-is-how-internet-works-in-8-mins-f28e785e1f5b', 'https:\\u002F\\u002Fmedium.com\\u002Fsmith-hcv\\u002Fblack-panther-futuristic-technology-in-the-secretive-and-highly-advanced-african-nation-of-wakanda-56395132d51e', 'https:\\u002F\\u002Fmedium.com\\u002Freadwrite\\u002Fcloud-computing-for-businesses-will-covid-19-surge-cloud-adoption-b882ba1060ab']"
Storing your stuff online is not cloud computing,-,https://yanpritzker.com/@skwp,https://yanpritzker.com/storing-your-stuff-online-is-not-cloud-computing-b3e4ea2472a4?source=search_post---------322,"[<time datetime=""2008-08-26T21:28:23.000Z"">Aug 26, 2008</time>]",0,0 responses,1 min read,"['cloud-computing', 'books', 'aws', 'azure', 'google-cloud-platform', 'cloud-computing', 'books', 'aws', 'azure', 'google-cloud-platform']","['https:\\u002F\\u002Fmedium.com\\u002Fspoonx-studio\\u002Fseptims-website-case-study-spoonx-studio-2b916266d424', 'https:\\u002F\\u002Fmedium.com\\u002F@Impius\\u002Fmoving-from-customer-service-to-technical-support-db271d7eb5f', 'https:\\u002F\\u002Fmedium.com\\u002Fawesome-azure\\u002Fazure-difference-between-azure-load-balancer-and-application-gateway-9a6019c23840', 'https:\\u002F\\u002Fmedium.com\\u002F@superfluid_HQ\\u002Fannouncing-superfluid-prizes-for-nfthack-2022-8a4e77de3d0c', 'https:\\u002F\\u002Fdongr0510.medium.com\\u002Fhow-to-use-pythons-classmethod-and-staticmethod-c1c343981d50', 'https:\\u002F\\u002Ffilipemunhoz.medium.com\\u002Fhack-the-box-traceback-write-up-by-fcmunhoz-96cdd206b9b7', 'https:\\u002F\\u002Fktsravindu.medium.com\\u002Fevent-driven-architecture-f3cbae2853d9', 'https:\\u002F\\u002Fxuorig.medium.com\\u002Fgqless-or-gqlful-ec36fe588a4b', 'https:\\u002F\\u002Fmedium.com\\u002Fjavarevisited\\u002F5-best-cloud-computing-books-for-beginners-53267098a3e3']"
-,-,https://medium.com/@djabatt,https://medium.com/@djabatt/google-also-totally-messed-and-missed-blogging-social-photo-hosting-and-cloud-computing-cf9c9e949bf9?source=search_post---------324,"[<time datetime=""2017-07-12T05:52:16.697Z"">Jul 11, 2017</time>]",0,0 responses,1 min read,"['cloud-computing', 'saas-app-development', 'software-as-a-service', 'product-as-a-services', 'cloud-service-models', 'cloud-computing', 'saas-app-development', 'software-as-a-service', 'product-as-a-services', 'cloud-service-models']","['https:\\u002F\\u002Fbarbecueswap.medium.com\\u002Fnew-partnership-and-igo-with-yieldparrot-finance-ce10e68bff74', 'https:\\u002F\\u002Fnewzradar.medium.com\\u002Fios-15-include-notifications-revamp-new-ipad-home-screen-and-more-dcf239642801', 'https:\\u002F\\u002Fmedium.com\\u002F@soha.tania\\u002Fno-phone-no-internet-paradise-lost-or-gained-4825513ff0ee', 'https:\\u002F\\u002Fmedium.com\\u002F@technoogeekonline\\u002Facer-predator-triton-300-se-review-a-special-edition-that-feels-ordinary-32f2992a14f8', 'https:\\u002F\\u002Fmedium.com\\u002Ffuture-of-flight\\u002Fa-visit-with-president-trump-16287fcfb2c5', 'https:\\u002F\\u002Fclubhouseconvos.medium.com\\u002Fif-you-want-to-make-clubhouse-greenroom-social-audio-or-podcasting-seriously-you-need-to-4ca83020d5ee', 'https:\\u002F\\u002Fmedium.com\\u002F@NabahatShanza\\u002Fsafety-tips-for-driving-a-vehicle-c31f15ed230f', 'https:\\u002F\\u002F500ish.com\\u002Flooking-back-on-my-2019-homescreen-f0c9cde7dc6', 'https:\\u002F\\u002Fmedium.com\\u002Fcuelogic-technologies\\u002Fsaas-paas-iaas-decoding-the-3-cloud-computing-service-models-8f03b6c2be41']"
-,-,https://medium.com/@TechJobs_NYC,https://medium.com/@TechJobs_NYC/cloud-computing-brings-sprawling-centers-but-few-jobs-to-small-towns-2b7d2e77d82b?source=search_post---------325,"[<time datetime=""2016-08-26T15:28:41.231Z"">Aug 26, 2016</time>]",1,0 responses,1 min read,"['cloud-computing', 'cloud-technology', 'tech', 'business', 'computer', 'cloud-computing', 'cloud-technology', 'tech', 'business', 'computer']","['https:\\u002F\\u002Fmedium.com\\u002F@magywaxipeny\\u002Fmemory-foam-mattresspillows-https-t-co-dfwrwkgxcg-8c284ae42e7e', 'https:\\u002F\\u002Fmio-messaging.medium.com\\u002Fenterprise-messaging-corner-south-by-southwest-6d5a5095cc2f', 'https:\\u002F\\u002Fmedium.com\\u002Fmfv-partners\\u002Fautomotive-mobility-consumer-perception-in-the-last-3-years-197fd8254d82', 'https:\\u002F\\u002Fmedium.com\\u002F10hztech\\u002Fmoondrop-crescent-review-ece5f1909ee2', 'https:\\u002F\\u002Fonezero.medium.com\\u002Fthe-most-interesting-things-apple-announced-at-its-least-interesting-event-9328908fd95a', 'https:\\u002F\\u002Fmedium.com\\u002Failc\\u002Fai-and-autonomous-vehicles-new-legal-opportunities-and-challenges-4748987d7b0f', 'https:\\u002F\\u002Fmedium.com\\u002Fgeekculture\\u002Fthe-luggable-laptop-how-does-it-look-today-part-ii-toshiba-t3200-from-1989-6d15ce56eadd', 'https:\\u002F\\u002Fmedium.com\\u002F@ramthilireset1\\u002Fhow-to-reset-samsung-galaxy-a3-sm-a300y-d93c7f56c8d9', 'https:\\u002F\\u002Fmedium.com\\u002Fdue\\u002F6-ways-cloud-computing-technology-is-changing-cccdd1d25a9e']"
"Cloud Nine, Ten or Eleven: What all those cloud computing growth statistics really mean?",-,https://medium.com/@jaychapel,https://medium.com/@jaychapel/cloud-nine-ten-or-eleven-what-all-those-cloud-computing-growth-statistics-really-mean-af65405c0bfb?source=search_post---------326,"[<time datetime=""2017-07-25T11:16:46.000Z"">Jul 25, 2017</time>]",0,0 responses,3 min read,"['internet-of-things', 'cloud', 'trends', 'insights', 'internet-of-things', 'cloud', 'trends', 'insights']","['https:\\u002F\\u002Fseth13601541.medium.com\\u002Fthe-saam-smoke-detector-serves-as-an-air-quality-monitor-when-its-not-warning-you-of-fire-danger-6a74655bf58c', 'https:\\u002F\\u002Fanthonyguidetti.medium.com\\u002Freasons-why-i-might-switch-to-iphone-291a9edbc49', 'https:\\u002F\\u002Fmedium.com\\u002F@vivekbuxar22\\u002Frealme-u1-smartphopne-review-ab9ed29f113e', 'https:\\u002F\\u002F927pdm27.medium.com\\u002Fwhy-do-electrical-plugs-have-holes-in-them-2ef3a2bbc8c4', 'https:\\u002F\\u002Fmedium.com\\u002F@techsunk8\\u002Flaptop-plugged-in-but-not-charging-4-easy-solutions-that-works-6e7344fe828e', 'https:\\u002F\\u002Fduruchima1.medium.com\\u002Fiot-and-you-upgrades-you-can-make-today-3e8e796873fa', 'https:\\u002F\\u002Fmedium.com\\u002F@sjohns25\\u002Freading-1-hardware-hackers-95ad1f3ac0c2', 'https:\\u002F\\u002Fmedium.com\\u002F@neve.foresti\\u002Fbrain-computer-interfaces-the-new-normal-1cce4c48f528', 'https:\\u002F\\u002Falibaba-cloud.medium.com\\u002Fcloud-computing-gets-foggy-5fa0376a9474']"
Fugue Computing Is Cloud Computing,Scalable Cloud Ops with Fugue — by Josha Stella and the Fugue team…,https://medium.com/@pragprog,https://medium.com/pragmatic-programmers/fugue-computing-is-cloud-computing-1b1e3731143e?source=search_post---------327,"[<time datetime=""2021-01-28T17:24:52.268Z"">Jan 28, 2021</time>]",0,0 responses,3 min read,"['devops', 'cloud-computing', 'serverless', 'linux', 'programming', 'devops', 'cloud-computing', 'serverless', 'linux', 'programming']","['https:\\u002F\\u002Ftowardsdatascience.com\\u002Favoid-debuggers-with-functional-programming-43ea379605dd', 'https:\\u002F\\u002Farjitshrivastava.medium.com\\u002Fwhy-salary-packages-are-soaring-in-the-indian-it-industry-11a0da812403', 'https:\\u002F\\u002Fmedium.com\\u002Fcoinmonks\\u002Finstall-and-configure-hyperledger-fabric-v1-4-on-ubuntu-18-04-3-lts-2ccbc7176887', 'https:\\u002F\\u002Fmedium.com\\u002Fanalytics-vidhya\\u002Fcovid-19-dashboard-in-python-using-streamlit-aa58581e5a7f', 'https:\\u002F\\u002Fmedium.com\\u002F@sanchitbansal26\\u002Felasticsearch-cluster-migration-across-data-centers-27e102ac78f1', 'https:\\u002F\\u002Fmedium.com\\u002Ffree-code-camp\\u002Fwhat-i-learned-from-creating-and-shipping-my-first-app-in-a-day-9f79010765f0', 'https:\\u002F\\u002Fyanneck-reiss.medium.com\\u002F5-books-every-programmer-should-read-ae4a0112edc', 'https:\\u002F\\u002Fmedium.com\\u002Ffirelayer\\u002Fsave-money-on-the-list-query-in-firestore-26ef9bee5474', 'https:\\u002F\\u002Fjavascript.plainenglish.io\\u002Funikernel-vs-container-vs-operating-system-side-by-side-comparison-3b8d6d93665d']"
Cloud computing,-,https://webeconoscenza.gigicogo.it/@gigicogo,https://webeconoscenza.gigicogo.it/cloud-computing-6d521ee3bf10?source=search_post---------328,"[<time datetime=""2008-10-23T14:59:00.000Z"">Oct 23, 2008</time>]",0,0 responses,2 min read,"['devops', 'terraform', 'cloud-computing', 'aws', 'hashicorp', 'devops', 'terraform', 'cloud-computing', 'aws', 'hashicorp']","['https:\\u002F\\u002Fmedium.com\\u002F@ptruiz\\u002Fadding-flutter-to-your-existing-ios-and-android-codebases-3e2c5a4797c1', 'https:\\u002F\\u002Fmedium.com\\u002Fgoogle-cloud\\u002Fsetup-and-switch-between-google-cloud-projects-in-the-sdk-885c5000624c', 'https:\\u002F\\u002Fdealancer.medium.com\\u002Fcreating-a-scalable-and-resilient-varnish-cluster-using-kubernetes-853f03ec9731', 'https:\\u002F\\u002Fblog.envoyproxy.io\\u002Fenvoy-and-grpc-web-a-fresh-new-alternative-to-rest-6504ce7eb880', 'https:\\u002F\\u002Fproductcoalition.com\\u002Ffive-questions-to-know-if-you-are-soing-agile-right-3b0377000ce1', 'https:\\u002F\\u002Fmedium.com\\u002Fswlh\\u002F7-errors-new-corporate-scrum-masters-make-5978dd4ada0e', 'https:\\u002F\\u002Fmedium.com\\u002Fsoftware-alchemy\\u002Fscaffold-your-clean-ddd-web-application-part-1-set-up-the-ui-cb9e862ec626', 'https:\\u002F\\u002Fmedium.com\\u002Fhackernoon\\u002Fmerged-my-first-submission-to-the-openfaas-function-store-4a35b5cd366c', 'https:\\u002F\\u002Fmedium.com\\u002Fquick-code\\u002Fterraform-an-answer-to-cloud-scalability-844c3182e9a']"
"Cloud Computing, What’s New? Cloud Service Brokerage",-,https://medium.com/@yogeshmalik,https://medium.com/emerging-technologies-india/cloud-computing-whats-new-cloud-service-brokerage-deca87141da3?source=search_post---------329,"[<time datetime=""2012-01-21T02:42:24.000Z"">Jan 20, 2012</time>]",0,0 responses,3 min read,"['cloud-computing', 'environment', 'renewable-energy', 'google', 'microsoft', 'cloud-computing', 'environment', 'renewable-energy', 'google', 'microsoft']",['https:\\u002F\\u002Fjaychapel.medium.com\\u002Fcloud-computing-green-initiatives-on-the-rise-26765bc9cc5']
Microsoft to Contribute $1 Billion of Cloud Computing Services to Charity,-,https://medium.com/@JosephGreenTTN,https://medium.com/the-technews/microsoft-to-contribute-1-billion-of-cloud-computing-services-to-charity-8fd42ee82715?source=search_post---------330,"[<time datetime=""2016-01-20T12:06:49.073Z"">Jan 20, 2016</time>]",0,0 responses,2 min read,[],['https:\\u002F\\u002Fmedium.com\\u002F@harryfk\\u002Fthe-inevitable-future-of-wearable-cloud-computing-b2cd4bcb3fa5']
